5.0	3.4999444166527707	0.005558334722917014	0.0
10.0	10.669362459007282	0.15952420654771832	0.0
15.0	20.00903229392474	0.5095603357234173	0.0
20.0	30.536101384025343	1.0414929687065755	0.0
25.0	40.56194764048691	1.656939580901562	0.0
30.0	49.428464232116056	2.3485353788005114	0.0
35.0	56.87413151019955	3.1932632983158244	0.0
40.0	63.17756100272358	4.0290978822744705	0.0
45.0	68.59624256572731	4.899533099883275	0.0
50.0	73.05930743149352	5.799427491523539	0.0
55.00000000000001	76.92318381412929	6.7732477349786	0.0
60.0	80.14576732810849	7.752626313156578	0.0
65.0	82.9285476071369	8.742843644044244	0.0
70.0	85.30529153465622	9.780445778444777	0.0
75.0	87.24556722805848	10.865293757990106	0.0
80.0	88.93474515035295	11.97515424378856	0.0
85.0	90.42104385526096	13.157273080984938	0.0
90.0	91.70182313378912	14.414568395308766	0.0
95.0	92.82821966538825	15.724251014396087	0.0
100.0	93.77258073481185	16.999055083097105	0.0

