5.0	0.4591184481129454	0.0	0.0
10.0	2.7781483334259724	0.0	0.0
15.0	5.329238693420785	0.002871806273507124	0.0
20.0	7.787875419191077	0.021399588683230504	0.0
25.0	10.431604691234506	0.06095640412798992	0.0
30.0	13.251718451818501	0.1824986567357753	0.0
35.0	16.30491171511682	0.35471439423415413	0.0
40.0	19.367276230707947	0.6152150149148649	0.0
45.0	22.57008133696478	0.9009134196727994	0.0
50.0	25.800678116836195	1.1809608507957683	0.0
55.00000000000001	28.89898653030219	1.4852796768754748	0.0
60.0	32.001926889370615	1.826468789950531	0.0
65.0	34.87836510848016	2.1647860967520796	0.0
70.0	37.66392455487003	2.5135716006151223	0.0
75.0	40.25938895373613	2.835306542159969	0.0
80.0	42.723861930965484	3.170288848127768	0.0
85.0	45.114038500731844	3.517221573749838	0.0
90.0	47.3446908639505	3.87943971985993	0.0
95.0	49.50706834898931	4.258240231226725	0.0
100.0	51.58088303410965	4.608044763122302	0.0

